amount,transaction_hour,is_new_receiver,is_new_device,location_change,failed_transactions,transaction_frequency,account_age_days,is_fraud
5997.87,13,0,1,0,0,12,248,0
1902.86,11,1,0,0,3,29,693,1
1726.43,3,0,0,1,0,3,397,0
17099.9,18,0,0,0,0,10,169,0
2135.26,6,0,0,0,2,1,607,0
8973.42,12,1,1,0,0,9,984,0
3006.56,18,1,0,0,0,4,401,0
909.74,20,0,0,0,0,3,618,0
74.64,5,0,0,0,2,6,975,1
4724.96,8,1,0,1,4,5,168,1
22333.17,8,1,0,0,0,8,754,0
2773.99,7,1,0,0,0,6,494,0
2661.46,19,0,0,1,0,13,318,0
2540.4,10,1,0,0,2,7,528,0
4420.62,18,0,0,0,0,5,263,0
3496.04,18,0,0,0,1,5,305,0
12727.31,14,0,0,0,0,10,701,0
4235.5,19,0,0,0,0,10,206,0
4262.71,20,1,0,0,2,19,483,1
903.59,11,0,0,0,0,13,855,0
24366.02,20,1,0,0,2,3,394,0
1735.88,16,0,1,0,0,9,449,0
467.17,9,0,0,1,0,14,203,0
6538.64,3,0,0,0,0,9,41,0
5438.64,11,0,0,0,0,2,4,0
3228.35,20,0,0,0,0,14,293,0
3301.08,21,0,0,0,1,5,915,0
9234.49,22,0,1,1,0,6,889,0
1316.79,22,0,0,0,2,8,299,0
10307.24,13,1,0,0,0,18,550,0
6287.49,19,0,0,0,0,11,124,0
3267.71,8,0,0,1,0,13,343,0
3685.25,11,0,1,1,2,5,24,1
1789.51,18,1,0,1,0,6,461,0
8378.73,19,0,0,0,0,5,497,0
4325.4,23,0,1,0,0,11,992,1
2331.52,23,1,0,0,0,5,961,0
5448.79,16,0,0,0,0,10,342,0
32753.11,0,0,0,0,0,4,102,0
3438.36,23,1,0,0,0,8,49,0
15216.45,16,0,0,0,0,13,888,0
2548.87,20,0,0,0,1,8,96,0
347.73,6,0,0,1,1,10,362,0
1380.76,22,1,0,0,1,11,359,0
3264.88,17,0,1,0,0,14,688,0
1497.96,23,0,0,0,0,4,103,0
11.36,18,0,0,0,2,8,909,0
14800.73,21,1,0,0,0,8,100,0
11152.76,13,0,0,1,0,17,687,0
8145.57,7,0,0,0,3,3,533,0
1112.2,17,0,0,1,4,9,888,0
779.48,6,0,0,1,2,4,720,0
429.99,14,1,0,0,5,19,122,1
7734.76,7,0,0,1,2,8,649,0
15864.25,19,1,0,1,1,5,452,1
3388.36,6,0,0,1,0,16,345,0
771.14,21,1,1,1,3,12,336,1
4319.47,22,0,0,1,2,10,330,1
2583.92,18,0,0,0,0,5,970,0
2828.34,9,1,1,0,0,5,607,0
5836.55,14,1,0,1,0,5,409,0
7620.39,14,0,1,0,3,5,329,0
713.27,17,0,1,0,0,6,284,0
227.43,22,0,0,0,0,15,884,0
31045.72,9,1,0,0,0,8,877,0
1599.49,7,0,0,0,4,10,846,0
342.0,8,0,0,0,0,6,261,0
1273.4,11,0,1,0,0,13,230,0
248.42,21,1,1,0,0,4,970,0
2993.62,7,0,0,0,0,9,38,0
9739.12,4,0,0,0,0,12,284,0
2514.42,23,0,0,0,0,6,458,0
3533.9,13,0,0,0,0,13,673,0
6764.42,15,0,0,0,0,7,816,0
4276.57,13,1,1,0,0,4,468,0
11868.96,15,1,0,0,0,5,192,0
12071.09,4,0,0,0,3,7,863,0
69.76,11,1,0,0,0,12,506,0
9041.72,19,0,0,0,0,3,775,0
3715.27,7,0,0,1,0,11,603,0
26982.81,16,1,0,1,0,5,648,1
3970.97,12,0,0,0,0,17,398,0
26019.0,18,0,0,0,0,5,264,0
8438.45,8,1,0,0,1,6,886,0
1724.94,23,0,0,0,0,12,259,0
4648.27,17,1,0,0,0,6,4,0
29082.48,20,1,0,0,3,10,660,1
11701.77,5,0,0,0,0,12,447,0
624.63,8,0,0,0,1,17,461,0
7362.65,12,0,0,1,0,17,454,0
2554.03,16,0,0,0,0,7,132,0
52.04,18,0,0,0,0,4,21,0
3109.86,6,1,0,1,0,11,854,1
1615.35,23,0,0,0,2,4,427,0
10261.22,16,0,0,1,0,5,51,0
2478.87,14,0,0,0,0,9,595,0
10554.97,10,0,0,0,0,3,471,0
13.59,15,1,0,0,0,15,785,0
2217.45,15,0,1,0,1,17,388,1
1665.83,22,1,0,0,0,9,32,0
1606.05,9,0,0,0,1,9,883,0
433.74,22,0,0,0,1,4,29,0
1253.06,22,0,0,0,0,6,351,0
4875.5,13,0,0,0,0,10,853,0
2076.45,8,0,0,0,0,8,178,0
3251.47,14,0,0,0,0,6,714,0
2847.97,2,1,0,1,0,10,169,1
12530.24,0,0,0,0,4,3,805,0
14152.18,9,1,1,1,0,9,302,1
4084.96,13,0,0,0,0,7,522,0
2414.26,1,0,1,0,0,6,740,0
687.67,6,0,0,0,0,18,988,0
18407.3,18,0,0,1,0,11,468,1
382.7,12,1,0,0,0,2,151,0
2129.94,23,0,0,1,0,7,384,0
2133.5,9,0,0,0,0,7,4,0
2327.52,14,0,0,1,1,25,698,1
1086.82,8,0,0,0,2,4,184,0
9181.61,19,1,0,0,0,2,639,0
794.06,21,0,0,0,2,6,817,1
6055.61,16,0,0,0,0,2,794,0
803.28,23,0,0,0,1,10,108,1
448.88,20,1,0,0,0,3,811,0
14419.76,1,0,0,0,2,4,982,0
1275.28,11,0,0,0,2,2,46,0
10340.61,15,0,1,1,1,7,924,1
4729.88,13,1,0,0,1,11,649,1
496.33,15,0,0,0,0,8,85,0
18676.62,18,0,0,0,0,14,133,0
1711.83,11,0,0,0,0,24,660,0
11791.5,18,0,0,1,0,11,169,0
1119.38,5,0,0,0,0,20,466,0
11552.55,12,0,1,0,0,5,992,0
89.9,23,0,0,1,1,21,831,1
4311.94,21,0,0,1,0,8,729,0
8813.53,3,0,0,0,0,10,310,0
16391.36,14,1,0,0,1,5,556,1
14404.72,22,1,0,0,0,4,890,0
10286.3,3,1,0,0,0,12,765,1
13155.8,21,0,0,0,4,10,936,0
1343.01,17,0,0,0,2,11,388,0
2016.0,21,1,0,0,0,4,333,0
2056.23,11,0,0,0,0,13,324,0
2849.77,12,0,0,1,0,12,154,1
3008.53,8,1,0,0,0,11,897,0
4728.89,11,0,0,1,0,10,206,0
1055.26,22,0,0,1,3,10,310,1
7061.28,6,0,1,0,3,19,381,1
1110.41,20,0,0,1,1,7,80,0
2239.07,20,0,0,0,0,8,290,0
4209.16,13,1,0,0,0,13,517,0
9560.78,9,0,0,0,0,2,351,1
8080.21,1,0,0,0,0,8,627,0
6232.86,21,1,0,0,0,12,618,0
1026.01,7,0,1,0,1,7,337,0
4761.78,7,0,0,0,1,14,217,0
559.05,2,0,0,0,1,12,28,1
2852.75,7,1,0,1,0,9,145,0
3211.66,22,0,0,1,1,3,488,0
253.75,14,0,0,0,0,7,278,0
1931.13,8,0,1,0,1,8,340,0
18703.78,15,0,0,0,0,6,558,0
18436.95,23,0,0,0,0,5,937,0
2616.22,21,0,0,1,0,2,465,0
274.34,20,0,1,1,0,4,174,0
1194.09,4,0,1,0,5,7,388,1
2997.63,22,0,0,0,0,8,395,0
17723.7,5,0,0,0,3,10,58,1
923.31,6,0,0,0,0,11,295,0
8661.24,21,1,1,1,0,9,142,1
700.33,20,1,0,0,0,8,800,0
23871.79,10,1,0,0,0,12,244,1
2893.88,6,0,1,0,0,13,123,0
8966.19,11,0,0,0,0,11,878,0
2526.69,19,0,0,0,1,9,209,0
5937.83,8,0,0,0,0,2,879,0
1289.28,8,0,0,0,0,15,411,0
957.09,22,0,0,1,0,5,763,0
16699.94,21,0,0,0,1,18,814,0
14990.46,15,0,0,0,1,3,470,0
13117.16,11,0,0,0,0,6,104,0
5901.91,23,0,0,0,0,7,130,0
9919.95,15,0,1,0,0,4,575,0
439.21,8,0,0,0,3,4,617,0
2455.91,7,1,0,0,0,3,974,0
2268.67,11,0,0,1,1,9,557,0
6067.76,23,0,0,0,0,3,934,0
2649.95,11,1,1,0,0,8,643,0
974.58,19,0,0,0,4,6,868,0
5454.98,21,0,0,0,0,12,504,0
10114.45,16,0,1,0,2,16,551,1
2898.8,7,0,0,0,0,2,326,1
861.24,21,0,0,0,0,9,471,0
1324.07,22,0,1,0,1,4,953,0
1636.79,11,0,0,1,3,8,277,0
2149.17,2,1,0,0,2,4,837,0
6186.67,15,0,0,0,0,5,445,0
5521.94,6,0,1,0,0,7,894,0
7155.94,20,0,0,0,0,6,203,0
2711.22,6,0,0,0,0,4,282,0
10433.55,7,1,1,0,0,8,999,0
1379.6,21,0,0,1,0,4,375,0
3808.42,3,1,0,0,1,4,301,0
9694.86,7,0,0,1,1,15,357,1
1201.87,9,1,0,0,2,6,240,0
708.28,15,0,0,0,3,9,15,0
12918.67,8,0,1,0,0,16,616,0
2529.79,19,1,0,0,2,8,854,0
6919.61,7,1,0,0,1,4,324,0
164.05,21,0,0,0,3,3,45,0
7038.01,17,1,0,0,0,8,409,0
2289.67,9,0,0,1,0,4,626,0
354.13,17,0,0,0,1,8,719,0
5656.77,9,0,0,0,3,3,802,0
1662.97,11,0,1,0,1,4,133,0
2944.46,15,1,0,0,1,2,643,0
514.08,9,0,0,0,0,16,595,0
965.12,17,0,0,0,1,10,311,0
2132.74,20,0,0,0,1,5,61,0
574.28,6,0,1,0,1,4,261,0
14513.01,12,0,0,0,1,2,614,0
46.39,23,0,0,0,0,7,211,0
3978.27,16,0,0,0,1,4,584,0
799.18,16,0,0,0,0,12,341,0
2216.23,19,0,0,1,4,3,200,0
15636.97,4,0,0,0,0,9,836,0
1068.24,18,0,0,0,0,8,404,0
20268.85,14,0,0,0,5,13,501,1
1392.48,10,0,0,0,0,13,763,0
8128.69,19,0,0,0,0,9,376,0
4756.91,11,0,0,0,1,3,164,0
12959.8,15,0,0,0,0,11,838,0
4854.53,21,1,0,0,0,8,254,0
4598.62,6,0,0,0,2,11,696,0
1314.89,13,0,0,0,0,5,595,0
1100.78,9,0,0,0,0,5,6,0
14906.67,18,0,0,0,0,11,823,0
2393.54,3,1,1,0,0,11,856,1
2802.08,15,1,1,0,0,1,573,0
8568.29,9,0,0,0,0,6,645,0
2492.41,14,0,0,0,2,10,157,0
18237.14,6,1,0,0,0,13,68,1
8044.81,11,0,0,0,0,8,986,0
5469.31,11,1,0,0,0,9,698,0
12776.51,16,1,0,0,0,9,622,0
315.27,21,0,0,1,0,1,826,0
1792.86,16,1,1,0,0,9,180,0
3763.34,20,1,1,0,2,7,147,0
1554.69,20,1,0,0,0,5,366,0
8183.25,13,0,0,0,0,2,18,0
15105.27,17,0,0,0,1,16,506,0
3317.49,16,0,0,0,0,14,966,0
2522.51,6,0,0,0,0,5,287,0
19560.49,21,0,0,1,0,8,1,0
3541.13,21,0,0,0,3,13,6,1
4038.88,12,0,0,0,3,8,37,0
2609.95,23,0,0,0,0,4,258,0
14427.65,7,0,1,0,0,9,58,0
5059.26,15,0,0,1,0,1,235,0
8627.31,10,0,0,1,1,18,933,0
10031.71,22,0,0,0,0,11,432,0
2519.93,21,0,0,0,0,4,471,0
3421.73,16,1,1,0,1,4,300,1
11331.9,11,0,0,0,0,19,300,0
2718.32,19,0,0,0,0,4,283,0
9487.39,18,1,0,0,2,9,475,0
16990.53,13,1,1,0,1,8,549,1
5866.41,6,0,0,0,1,6,856,0
8130.11,23,1,0,0,3,4,859,1
9821.53,22,1,0,0,0,7,632,0
11197.52,21,0,0,0,0,8,607,0
3025.69,4,0,0,1,0,15,158,1
325.74,22,0,0,0,0,7,88,0
3093.75,10,0,0,0,0,17,577,0
6730.66,21,0,0,0,0,9,360,0
3600.85,12,1,0,1,0,5,992,0
8302.93,12,0,1,0,0,6,143,0
2659.5,21,0,0,0,0,6,792,0
6052.94,7,0,0,0,0,7,629,0
1247.86,20,0,0,0,1,8,11,0
8312.65,22,0,0,0,0,5,363,0
4743.93,11,0,0,1,0,5,998,0
1379.42,12,0,0,1,5,5,112,0
2081.11,19,1,1,0,1,6,50,1
8294.47,21,0,0,1,0,4,542,0
3963.65,19,0,0,0,0,7,530,0
1470.32,14,0,0,0,0,10,623,0
20527.0,17,0,0,0,0,11,673,0
7544.23,14,0,0,0,0,8,874,0
18908.17,11,0,0,1,0,4,643,0
3352.32,20,0,0,0,0,7,322,0
3877.29,13,0,1,1,0,8,779,0
13704.06,11,0,0,0,0,5,376,0
4477.27,18,0,0,0,0,10,853,0
7381.21,12,1,1,0,3,5,791,1
1753.5,9,0,0,0,0,5,184,0
3561.42,18,1,1,0,0,5,65,0
800.57,5,0,0,0,0,11,564,0
1393.88,1,0,0,0,0,6,263,0
15.66,1,0,0,0,0,18,111,0
250.34,4,1,0,0,0,1,475,0
22718.07,19,0,0,0,0,12,337,0
1675.23,20,0,0,0,1,12,675,0
6541.57,15,0,0,1,0,9,912,0
10971.82,11,0,1,0,0,7,307,1
4809.86,19,1,0,0,3,10,693,1
1007.35,16,0,0,0,0,8,963,0
7824.29,3,0,0,1,0,4,332,0
5511.52,15,1,1,1,0,6,308,1
7893.86,6,0,0,0,0,9,854,0
8821.45,22,0,1,0,0,4,212,0
22242.58,16,1,0,0,0,9,225,0
5123.75,15,0,0,1,0,10,199,0
2518.03,20,0,0,0,0,10,695,0
6282.67,6,0,0,0,0,11,421,0
435.37,5,0,0,1,1,10,775,1
13671.35,22,0,0,1,1,11,663,1
772.78,23,0,0,0,0,4,641,0
2393.58,16,1,1,0,4,6,760,1
10158.62,5,1,0,0,1,11,233,1
5467.56,15,1,1,1,1,4,268,1
3011.64,18,0,0,0,0,5,97,0
3858.29,4,1,1,0,2,12,763,1
11577.43,19,0,0,0,3,12,783,0
2503.13,11,0,0,1,0,7,442,0
12235.18,8,0,0,0,1,5,283,0
563.58,12,0,0,0,1,9,976,0
9008.08,20,0,0,0,0,9,847,0
11295.42,22,1,0,0,0,9,817,0
1214.02,14,0,0,1,0,7,637,0
3386.36,3,0,0,0,0,3,959,0
1095.53,14,0,0,0,0,8,563,0
7367.39,15,1,0,0,0,9,152,0
4608.8,20,0,0,0,0,1,313,0
6062.47,6,0,0,0,3,9,429,0
1322.57,23,0,0,1,0,11,876,1
1437.61,13,0,0,0,0,17,50,0
264.3,21,1,0,0,0,9,801,0
2342.25,19,0,0,0,2,9,206,0
4932.4,11,0,0,1,0,8,587,0
11718.82,22,0,0,0,1,14,538,0
6606.37,22,1,0,1,0,6,884,0
3439.79,10,0,0,0,0,5,460,0
18371.0,12,0,0,1,0,8,226,0
7631.64,4,0,0,1,0,16,633,1
15979.74,11,0,0,0,1,7,377,0
4509.42,20,1,1,0,0,13,101,1
1807.75,8,1,0,0,0,4,805,0
335.64,18,1,0,0,1,9,745,0
7779.62,6,1,0,0,0,5,987,0
785.89,19,1,0,0,0,9,80,0
2173.88,0,0,0,0,3,2,487,1
4571.76,13,1,0,0,0,10,268,0
4996.41,11,0,0,0,2,9,47,0
5516.5,22,0,1,0,1,9,797,0
1100.97,3,0,1,0,0,6,962,0
2875.67,7,1,0,0,0,7,774,0
5771.37,12,0,0,0,0,10,886,0
21013.23,21,1,0,0,0,7,778,0
7813.59,22,0,0,1,1,17,993,0
15362.9,22,0,0,0,0,26,130,0
8628.26,2,0,0,0,0,13,594,0
5384.77,12,0,1,0,0,4,305,0
1289.33,19,0,1,0,0,13,144,0
6602.02,12,0,0,0,1,11,966,0
5869.1,18,1,0,0,1,7,975,0
5544.9,23,0,0,0,1,9,910,0
4047.55,12,0,0,0,2,4,703,0
4523.01,8,0,0,0,0,5,771,0
2452.78,17,0,0,0,0,12,937,0
4405.23,9,0,0,0,0,13,520,0
1330.56,20,0,0,0,4,5,508,0
9823.9,14,0,0,0,0,10,103,0
1243.13,16,0,1,0,3,10,942,1
542.77,20,0,0,0,1,8,549,0
3448.82,15,1,0,1,1,9,595,0
6453.06,13,0,0,0,0,8,367,0
3464.5,6,0,0,0,0,15,491,0
1954.04,21,0,1,0,0,5,759,0
4911.0,10,0,0,0,0,16,886,0
2567.09,12,0,1,0,2,2,834,0
16216.54,8,0,0,0,1,9,37,0
15366.11,21,0,0,0,1,2,421,0
4197.41,2,0,0,0,0,4,771,0
2393.95,11,1,0,0,0,16,492,0
8026.63,20,1,0,0,1,7,444,0
234.42,13,1,1,0,0,20,98,1
3873.5,15,0,0,1,2,3,610,0
2469.76,7,0,0,0,1,6,383,0
15204.7,6,0,0,0,0,7,108,0
82.45,17,0,0,0,0,9,293,0
4838.7,3,0,0,0,1,7,368,0
8107.77,1,0,1,0,0,8,748,0
3991.74,13,0,0,0,0,14,635,0
545.63,4,1,1,0,0,9,673,1
21563.0,18,0,0,1,0,19,726,1
4389.0,20,0,0,0,1,12,751,0
5724.4,17,0,0,0,0,16,249,0
1629.92,5,0,0,1,1,12,961,1
3974.06,18,0,0,0,0,3,813,0
3373.77,22,0,0,0,3,6,432,0
477.09,18,0,0,1,5,9,576,1
683.37,21,0,0,0,1,20,60,0
10911.45,13,0,0,0,0,11,659,0
1655.2,16,0,0,0,0,7,443,0
1311.17,20,0,0,0,0,3,810,0
4228.11,7,0,1,0,0,4,869,0
8795.46,12,0,0,0,0,12,15,0
393.69,19,1,0,0,1,10,307,1
5169.57,22,0,0,1,0,11,338,0
771.62,9,0,0,0,0,5,893,0
232.85,6,1,0,1,0,7,208,0
335.12,8,1,0,1,2,8,291,0
10790.54,6,1,0,0,0,20,316,0
763.19,22,0,0,0,0,4,103,0
287.21,19,0,0,0,3,3,267,0
3466.45,5,0,0,0,0,7,391,0
11157.14,7,0,0,0,1,6,670,0
1836.19,1,1,0,0,0,11,558,1
3296.11,18,0,0,0,0,3,261,0
254.45,12,1,0,0,0,8,66,0
3586.98,2,0,0,0,2,28,813,1
5181.0,6,0,0,0,0,17,513,0
5086.49,2,1,0,0,0,11,895,1
2434.64,7,1,0,0,0,7,403,0
2284.69,18,1,0,0,0,20,567,0
686.48,20,1,0,1,0,12,625,1
2751.8,21,0,0,1,3,10,175,1
638.8,23,0,0,0,3,5,663,0
8739.91,2,1,0,0,0,15,166,1
20346.97,23,0,0,1,0,12,272,1
21064.26,22,0,1,0,0,14,14,1
12028.04,10,0,0,0,3,4,964,0
5519.64,10,0,0,0,0,9,250,0
7251.18,20,0,0,0,0,13,262,0
2024.56,14,0,0,0,1,8,260,0
5988.02,9,0,0,0,0,21,837,0
3658.97,19,0,0,0,0,19,803,0
3956.88,17,1,0,0,0,5,666,0
8517.37,16,0,0,0,0,16,393,0
1997.03,12,1,1,0,1,4,945,1
2306.7,13,0,1,0,0,17,247,0
15523.01,21,1,0,0,0,13,197,1
357.2,3,0,0,0,0,10,665,0
3998.92,6,0,0,0,1,18,813,0
14647.36,17,1,0,0,2,12,82,0
5665.24,12,1,0,0,0,18,870,0
4753.33,16,0,0,0,0,4,158,0
1734.05,15,1,0,0,0,10,60,0
2532.94,11,0,1,0,0,9,800,0
11475.22,17,1,0,0,0,2,99,0
4925.23,6,0,0,0,0,9,596,0
4348.45,16,0,0,0,4,7,799,0
639.36,7,0,0,0,0,7,980,0
106.95,16,0,0,0,0,12,91,0
19903.18,20,0,0,1,1,12,946,1
2849.12,21,0,1,0,0,10,573,0
5556.13,9,0,0,0,0,5,145,0
508.43,18,0,0,1,0,10,179,0
6905.28,9,0,0,0,0,5,655,0
16189.7,20,1,0,0,3,8,254,1
5153.4,7,0,0,0,0,8,140,0
818.84,0,1,0,1,0,8,11,1
5239.65,13,1,0,0,3,10,874,1
8733.51,2,0,0,0,0,12,584,0
3139.46,17,1,0,0,0,1,579,0
12723.47,21,0,0,0,0,12,737,0
6286.4,21,0,1,1,4,7,628,1
13780.61,8,0,0,0,0,16,25,0
5871.11,6,0,0,0,0,3,806,0
854.46,21,1,0,0,0,2,873,0
2233.7,15,0,0,1,4,5,977,1
1362.34,22,0,0,1,1,8,96,0
14379.95,14,0,0,0,0,8,689,0
8582.71,23,0,0,1,1,4,534,1
6779.45,8,0,0,0,2,10,235,0
2158.34,2,0,0,1,1,8,195,0
1230.37,17,1,0,0,1,5,408,0
8484.62,9,1,0,1,0,5,724,0
3866.53,2,0,0,0,0,8,958,0
1545.47,18,0,0,0,1,12,655,0
5762.4,11,0,0,0,0,16,813,0
257.02,1,0,1,0,0,3,365,0
2378.67,8,1,1,0,0,24,553,1
3802.96,22,0,0,0,2,9,902,0
970.72,7,0,0,0,1,3,818,0
25071.59,14,1,0,1,0,3,369,1
1417.48,19,1,0,1,1,12,810,1
848.01,20,0,0,1,1,4,706,0
1375.43,3,0,0,0,3,7,126,0
8803.61,5,0,0,0,0,2,97,0
3335.59,15,0,0,0,0,17,590,0
5010.2,11,0,1,0,1,1,444,0
137.4,13,0,0,1,0,7,136,0
220.23,20,1,0,1,0,11,82,1
3551.65,5,1,0,0,0,17,905,1
10188.32,14,0,0,1,1,5,239,0
12999.42,7,0,1,0,0,7,377,0
554.19,21,0,0,0,0,10,697,0
4647.86,13,1,0,1,0,9,458,0
14676.94,17,1,0,0,0,12,539,0
2955.87,13,0,0,0,3,14,614,0
10626.44,6,0,0,0,0,4,680,0
871.11,21,1,0,0,0,4,202,0
16446.73,17,0,0,0,0,17,211,0
8362.02,7,0,0,0,0,8,491,0
17025.41,10,0,0,0,2,7,924,0
6783.51,14,1,0,0,5,7,973,0
2719.72,21,0,0,0,0,14,217,0
16711.28,16,1,0,1,0,11,921,1
1944.19,3,0,0,0,0,3,894,0
2432.35,20,1,0,0,0,6,394,0
7250.03,5,0,0,0,0,9,671,0
8707.1,18,0,0,1,0,12,879,0
15914.65,16,0,0,0,1,18,901,0
1384.99,16,1,0,1,1,4,846,1
9606.87,1,1,0,0,0,5,847,0
8058.98,8,0,0,0,1,5,412,0
405.52,18,0,1,0,2,4,73,0
2948.53,4,0,0,0,0,13,490,0
2004.11,19,0,0,0,3,6,584,0
2188.66,16,1,0,0,1,6,364,0
24438.53,15,0,1,0,0,7,141,0
6186.38,22,0,0,0,2,11,583,0
7598.2,15,0,1,0,0,8,506,0
22544.64,22,0,1,0,0,2,196,0
2851.2,18,1,0,0,0,9,917,0
9722.09,15,0,0,0,2,9,657,0
3430.6,14,0,0,0,0,7,565,0
12229.84,12,1,0,0,0,7,2,0
1205.52,19,0,0,0,0,9,161,0
17712.97,9,0,0,0,0,7,930,0
1491.33,16,0,0,0,1,11,904,0
2379.11,16,0,0,1,0,3,749,0
8478.25,12,0,0,1,0,11,486,0
3012.83,22,0,0,0,2,8,988,0
5632.2,18,0,0,0,1,5,255,0
3538.11,5,0,0,0,2,2,969,0
8147.38,13,0,0,1,0,12,818,0
1565.2,10,0,0,0,0,8,641,0
371.42,9,1,0,0,1,10,629,0
2149.44,18,0,0,0,0,11,606,1
3868.25,22,1,1,0,1,3,813,1
1113.68,12,0,0,0,0,12,32,0
2639.14,11,0,0,1,0,6,62,0
3074.78,16,0,0,0,0,13,863,0
364.63,18,1,0,0,0,8,324,0
5262.44,16,0,0,0,0,12,676,0
12952.78,6,0,1,0,0,6,655,0
997.43,22,1,0,0,1,10,376,1
5474.95,22,1,1,0,0,4,114,0
6567.08,22,0,1,0,0,1,78,0
3271.48,10,1,0,0,0,9,945,0
7255.83,21,0,0,1,0,16,18,1
3183.24,22,0,0,0,0,16,139,0
4224.79,15,0,0,0,2,26,973,0
54.28,18,0,0,0,0,8,336,0
7070.48,21,0,0,0,0,2,143,0
6506.6,17,1,0,0,0,9,203,0
244.95,11,0,0,0,1,6,907,0
2765.57,6,0,0,0,0,8,761,0
23198.5,10,1,0,0,0,12,475,1
3285.99,14,0,1,0,0,15,439,0
4192.27,14,1,0,0,0,20,443,0
14453.02,7,1,0,1,0,4,836,0
7589.4,2,1,0,0,0,9,986,0
5244.65,19,1,0,0,0,5,63,0
9601.13,4,0,1,0,0,10,892,1
11996.78,15,0,0,0,0,3,185,0
3672.64,19,0,0,0,0,8,154,0
3877.38,7,0,0,0,0,6,911,0
2937.06,14,0,0,0,0,10,362,0
20424.29,7,0,0,0,0,7,845,0
7177.43,13,1,0,1,2,16,854,1
531.35,16,1,0,1,0,6,880,0
11934.88,1,0,0,1,0,15,616,1
3940.02,15,0,0,1,1,12,85,1
437.39,19,0,0,0,0,5,651,0
4797.28,15,1,0,0,0,12,186,0
3249.1,17,0,0,0,0,21,834,0
12620.09,16,0,0,1,0,13,509,0
1378.9,23,0,0,0,0,7,459,0
10518.24,17,0,0,0,0,1,637,0
4904.45,6,1,0,0,0,6,346,0
346.95,14,0,0,0,3,12,425,1
21430.25,19,0,0,0,2,8,629,0
4322.21,14,1,0,0,4,13,143,1
2072.36,8,1,0,1,0,13,756,1
3812.56,18,1,0,0,2,4,766,0
11715.56,22,0,0,1,1,7,461,0
2192.22,14,0,0,0,2,7,975,0
1294.18,19,0,0,1,0,12,440,0
839.17,23,0,0,0,1,9,375,0
2131.73,19,0,0,0,0,5,51,0
9096.08,1,0,0,0,0,10,639,0
3837.71,11,0,0,0,0,4,230,0
1558.6,7,1,0,1,3,12,690,1
1100.46,14,0,0,0,0,10,147,0
2437.36,4,1,0,0,0,13,940,1
16882.91,14,0,0,0,3,7,492,0
2530.67,22,0,0,0,0,25,75,0
26609.45,13,0,0,0,2,12,332,0
3994.22,13,1,0,0,1,12,599,1
1194.59,20,0,0,0,0,6,513,0
13316.16,9,1,0,0,0,5,862,0
3711.07,9,0,0,1,0,16,39,0
7430.45,3,1,0,0,5,18,919,1
24713.81,20,0,0,0,2,3,985,0
318.87,9,1,0,0,0,16,880,1
620.17,9,0,0,0,0,20,300,0
7657.59,11,1,0,0,0,8,21,0
1996.25,16,0,1,0,1,6,412,0
1232.26,21,0,0,1,0,17,395,0
250.95,23,1,0,0,0,7,664,0
142.53,17,0,0,0,1,14,652,0
8946.23,11,0,0,0,0,12,700,0
876.23,18,1,0,0,0,7,579,0
3793.52,8,0,0,1,1,20,673,0
5596.86,17,0,0,1,0,14,77,0
3365.39,20,0,0,0,0,10,962,0
174.88,4,1,0,0,1,12,245,1
9191.03,14,0,0,0,0,3,298,0
73.41,16,0,0,0,0,4,300,0
8620.13,2,0,0,0,2,4,825,0
13436.66,8,1,0,0,0,2,656,0
3412.68,9,1,0,0,1,18,84,0
4611.31,22,1,0,0,0,6,224,0
3898.85,22,0,0,0,0,8,215,0
2968.0,13,0,1,0,0,21,702,0
13114.79,17,0,1,0,0,2,906,0
13472.13,18,0,0,0,1,1,191,0
2465.18,20,1,1,0,0,9,279,0
5738.16,11,0,0,0,0,3,465,0
15706.18,17,0,0,0,1,9,946,0
19640.26,10,0,0,0,0,4,72,0
4277.37,17,0,0,0,1,6,516,0
3627.92,21,0,0,0,0,4,840,0
1970.15,6,0,0,0,0,10,376,0
19156.38,8,0,0,0,0,9,151,0
934.6,21,0,0,0,0,4,34,0
5212.57,13,1,0,1,0,13,822,1
2002.31,7,0,0,0,0,5,481,0
1972.77,20,0,0,0,0,3,270,0
3124.85,6,0,0,0,1,7,469,0
40327.38,20,1,0,0,0,5,516,1
349.21,11,1,0,0,1,4,474,0
5194.21,4,0,0,1,0,2,850,0
527.09,22,0,0,0,0,20,46,0
1017.11,14,0,0,0,0,10,549,0
3484.23,12,0,0,1,0,10,705,0
4295.74,22,0,1,0,3,14,190,1
1806.85,10,0,0,0,2,10,579,0
2292.8,1,0,0,0,0,8,603,0
555.9,10,0,0,1,0,10,827,0
2177.71,18,0,0,0,4,12,592,0
20397.73,19,0,0,1,1,8,567,1
17380.7,18,0,0,0,0,13,420,0
2456.71,1,0,0,1,0,9,535,0
5085.75,10,0,0,1,0,5,544,0
14430.76,2,0,1,0,1,10,718,1
47.22,20,1,0,0,1,2,944,0
9996.01,12,1,0,0,0,7,123,0
17791.86,9,1,0,0,0,6,39,0
584.61,17,0,0,1,3,9,502,1
1066.47,14,0,0,0,2,7,907,0
19436.26,12,0,0,0,0,10,317,0
4637.17,18,1,0,0,0,9,643,0
95.79,8,0,0,0,0,4,143,0
1797.46,8,0,0,0,0,8,890,1
